tour_food,tour_food_theme,tour_food_tag,tour_food_score,like,zzim,review
인카페온더비치,제주시 > 구좌,#캠핑 #음식 #식당 #아메리카노 #카페라떼 #바닐라라떼 #헤이즐넛라떼 #카라멜마끼아또 #아인슈페너 #아포가토 #초코라떼 #핫초코 #녹차라떼 #밀크티 #고구마라떼 #유자차 #생강차 #레몬차 #자몽차 #홍차 #허브티 #아이스티 #에이드 #딸기라떼 #레몬에이드 #자몽에이드 #모히또 #자몽주스 #오렌지주스,0,0,1,0
인터포레스트,제주시 > 구좌,# 반려동물 #반려동물동반입장 #혼저옵서개 #반려동물동반_식당카페,0,0,0,0
인풍감자탕,제주시 > 제주시내,#음식 #대패삼겹살 #뼈다귀감자탕 #착한가격업소,0,0,5,0
일도국수,제주시 > 제주시내,#고기국수 #음식 #식당 #멸치국수 #비빔국수 #멸치고기국수 #비빔고기국수 #열무국수 #콩국수 #물만두 #국밥 #육회비빔밥 #수육 #육회 #무뼈닭발,0,0,1,0
일오삼가든,제주시 > 제주시내,#음식 #흑돼지 #흑돼지구이 #오겹살 #착한가격업소,0,0,3,0
일출왕뚝배기,서귀포시 > 성산,#성게국 #한식 #음식 #갈치 #전복,0,0,13,0
일품순두부 연동점,제주시 > 제주시내,#식당 #순두부 #해물순두부 #굴순두부 #조개순두부 #소고기순두부 #김치순두부 #만두순두부찌개 #곱창순두부 #철판제육볶음 #오징어볶음 #두부김치 #두부지짐 #메밀전병 #고기만두 #김치만두 #해물파전 #두부전골 #순두부전골 #돌솥밥 #굴무침 #생굴,0,0,1,0
일품순두부 하귀점,제주시 > 애월,#아침식사 #음식 #식당 #굴순두부 #소고기순두부 #김치순두부 #만두순두부찌개 #곱창순두부 #돌솥밥 #철판제육볶음 #오징어볶음 #두부김치 #두부지짐 #메밀전병 #두부전골 #순두부전골 #고기만두 #김치만두,0,0,2,0
일품순두부삼화점,제주시 > 제주시내,#음식 #식당 #순두부 #순두부찌개 #소불고기뚝배기 #제육볶음 #철판제육볶음 #철판불고기 #냉면 #코다리냉면 #소불고기전골 #해물순두부 #굴순두부 #소고기순두부 #김치순두부 #곱창순두부 #만두순두부찌개 #오징어볶음 #메밀전병 #두부지짐 #두부전골 #순두부전골 #고기만두 #김치만두,0,0,1,0
일품순두부탑동점,제주시 > 제주시내,#음식 #식당 #순두부 #순두부찌개 #해물순두부 #굴순두부 #조개순두부 #소고기순두부 #김치순두부 #돌솥밥 #철판제육볶음 #오징어볶음 #두부김치 #두부지짐 #메밀전병 #두부전골 #순두부전골 #고기만두 #김치만두,0,0,2,0
일품순두부함덕점,제주시 > 제주시내,#음식 #식당 #순두부 #순두부찌개 #조개순두부 #굴순두부 #해물순두부 #소고기순두부 #김치순두부 #만두순두부찌개 #돌솥밥 #철판제육볶음 #제육볶음 #두부전골 #오징어볶음 #두부김치 #두부지짐 #메밀전병 #고기만두 #김치만두 #순두부전골 #떡갈비 #수제떡갈비,0,0,1,0
임금님밥상,제주시 > 제주시내,# 백반 # 고등어구이 # 오징어볶음 # 갈치조림,0,0,1,0
임성교자,제주시 > 제주시내,# 교자 # 만두 # 중식,0,0,0,0
임성반점,제주시 > 제주시내,# 짬뽕 # 짜장면 # 탕수육,0,0,0,0
임순이네,제주시 > 애월,#음식 #식당 #몸국 #육개장 #고기국수 #제육볶음,0,0,2,0
잇마이피자 시청점,제주시 > 제주시내,# 치즈피자 # 하와이안피자 # 바질토마토피자 # 할라피뇨 # 피클,0,0,0,0
잇칸시타,제주시 > 애월,#혼자 #음식 #애월 #일본가정식 #연어사시미 #사케동 #식당 #아부리사케동 #새우장 #마구로육회 #짬뽕 #카이센동 #스끼야끼 #밀푀유나베 #사시미 #딱새우 #크림새우,0,0,4,0
자리돔횟집,서귀포시 > 서귀포시내,#고등어회 #횟집 #음식 #회,0,0,13,0
자연과 사람들 밀면,제주시 > 조천,# 물밀면 # 비빔밀면,0,0,0,0
자연뜨락,제주시 > 제주시내,# 정식 # 쌈채정식 # 돈까스,0,0,0,0
자연으로,서귀포시 > 성산,#음식 #간장게장 #돔베고기 #고등어구이 #정식 #수육 #된장찌개,0,0,4,0
잔디가미,섬 속의 섬 > 우도,#초콜릿 #음식 #빵 #우도 #아메리카노,0,0,2,0
잔물결,제주시 > 한림,#고택 #음식 #카페 #핸드드립커피 #핸드드립에티오피아예가체프 #치즈케이크 #아메리카노 #카페라떼 #바닐라라떼 #크림라떼 #얼그레이 #라떼 #에이드 #레몬에이드 #핫초코,0,0,5,0
장모식탁,제주시 > 제주시내,# 간장게장,0,0,1,0
장수물식당,제주시 > 제주시내,# 돔베고기,0,0,0,0
장수해장국,서귀포시 > 서귀포시내,#서귀포맛집 #음식 #식당 #뼈해장국 #우거지해장국 #선지해장국 #감자탕,0,0,1,0
장인더,제주시 > 구좌,# 약과 # 커피 # 쌍화차 # 에이드,0,0,0,0
장인의집,제주시 > 애월,#버섯 #애월맛집 #음식 #식당 #버섯전골 #해물버섯전골 #전골 #소갈비전골 #갈비탕 #해장국 #한방갈비탕 #고기만두 #김치만두 #모듬만두 #만두국 #김치만두국,0,0,1,0
장춘식당,제주시 > 제주시내,# 고등어조림 # 갈치조림 # 성게미역국 # 고등어구이,0,0,0,0
재게재게옵서 카페,섬 속의 섬 > 비양도,#라면 #음식 #아메리카노 #에이드 #카페라떼 #핸드드립커피 #핸드드립과테말라안티구아 #핸드드립에티오피아예가체프 #핸드드립콜롬비아슈프리모 #핸드드립브라질산토스 #스무디 #자몽에이드 #석류에이드 #차 #자몽차 #석류차 #유자차 #레몬차 #허브티 #루이보스 #캐모마일 #홍차 #쌍화차 #핫초코,0,0,0,0
재연 식당,제주시 > 구좌,# 갈치구이 # 옥돔구이 # 김치찌개 # 제육볶음,0,0,0,0
전망대횟집,제주시 > 한림,#친구 #물회 #음식 #방어 #회 #갈치회 #고등어회 #한치회 #방어회 #한치물회 #전복물회 #식당 #한치 #모둠회 #광어회 #황돔회 #다금바리회 #돌돔회 #활어회 #해산물 #전복 #전복버터구이 #소라회 #멍게 #해삼 #낙지 #갈치조림 #매운탕 #지리탕 #전복죽 #모듬물회 #회덮밥,0,1,7,0
절물자연휴양림휴게소,제주시 > 제주시내,#음식 #식당 #빵 #라면 #주스,0,0,1,0
점점,제주시 > 조천,# 아이스크림 # 커피 # 옥수수구이,0,0,1,0
정가네 밥상,제주시 > 제주시내,#굴비정식 #불고기 #흑돼지 #보리굴비정식 #흑돼지불고기 #한우불고기전골 #쭈꾸미볶음 #코다리찜 #무장애관광,0,0,1,0
정미당 제주,제주시 > 제주시내,# 빵집 # 우유식빵 # 탕종식빵 # 밤식빵 # 롤케이크,0,0,1,0
정소암식당,서귀포시 > 표선,# 한식 # 고등어구이 # 두루치기 # 닭내장탕,0,0,1,0
정순화손두부,제주시 > 조천,#한식 #음식 #두부두루치기 #청국장 #갈비찜 #비지찌개,0,0,7,0
정우말가든,제주시 > 제주시내,# 말고기육회 # 말고기 생구이,0,0,0,0
정직한돈 한림협재점,제주시 > 한림,# 목살,0,0,0,0
정희네해물탕,서귀포시 > 서귀포시내,# 해물뚝배기 # 고등어구이 # 전복 # 딱새우 # 뿔소라 # 오징어 # 꽃게,0,0,0,0
제레미,제주시 > 애월,#음식 #카페 #핸드드립커피 #에스프레소 #에이드 #아이스티 #레몬아이스티 #레몬에이드 #오렌지에이드 #얼그레이,0,0,2,0
제리스펍,서귀포시 > 서귀포시내,#스포츠경기관람 #펍 #음식 #피자 #치킨 #나쵸칩 #홍합스튜 #술 #맥주 #흑맥주 #생맥주 #칵테일 #모히또 #롱아일랜드아이스티 #진토닉칵테일 #블랙러시안 #깔루아밀크 #앱솔루트보드카 #허브티 #자스민티 #캐모마일 #아메리카노 #앱솔루트페어 #앱솔루트피치 #와인 #빵 #모듬감자튀김 #오징어튀김 #치즈까나페 #바게트 #프렌치프라이 #돈까스 #돈가스,0,1,3,0
제미니국수,서귀포시 > 서귀포시내,# 비빔국수 # 돔베고기 # 밀면 # 아강발 # 순대국밥,0,0,0,0
제원칼집,제주시 > 제주시내,# 오겹살 # 볶음밥,0,0,0,0
제일성심당,서귀포시 > 성산,# 빵 # 디저트 # 이불빵 # 도넛 # 케이크,0,0,0,0
제일식당,제주시 > 제주시내,#자연산 #음식 #해산물 #광어회 #모듬회 #2022고메페스타 #돌돔회 #감성돔 #참돔회 #농어회 #쥐치회 #솔치 #소라회 #멍게 #해삼회 #해삼 #전복 #전복회 #매운탕 #우럭매운탕 #조기매운탕 #장어탕 #굴비정식,0,0,1,0
제주 중문흑돼지 초풍,서귀포시 > 중문,# 반려동물동반 # 단체모임,0,0,1,0
제주 핫팟,제주시 > 제주시내,#카페 #음식 #식당 #마라탕 #중식 #소고기 #등심 #꽃등심 #항정살 #갈비 #오겹살 #양고기 #꿔바로우 #야채구이 #양꼬치 #마라우육 #만두 #산라탕 #마파두부 #새우볶음밥 #해물볶음면 #꽃빵 #무장애관광,0,0,1,0
제주개생활연구소,제주시 > 한경,#청귤에이드 #디카페인 #반려동물동반_식당카페 #음식 #카페,0,0,6,0
제주고집,제주시 > 제주시내,# 런치세트 # 흑돼지김치찌개,0,0,0,0
제주곰집,서귀포시 > 서귀포시내,# 오겹살 # 전복 # 조개구이 # 새우,0,0,1,0
제주관덕정분식,제주시 > 제주시내,#분식 #음식 #식당 #어묵우동 #제육덮밥 #떡볶이 #주먹밥 #오징어튀김 #비빔밥 #쫄면 #아메리카노 #콤부차,0,0,1,0
제주광해 애월,제주시 > 애월,#음식 #식당 #전복조림 #갈치구이 #고등어구이 #전복구이 #해물뚝배기 #전복뚝배기 #성게미역국 #딱새우 #무장애관광,0,1,16,0
제주국담,제주시 > 제주시내,# 육전 # 수육 # 갈비곰탕,0,0,0,0
제주기사정식뷔페,제주시 > 제주시내,#백반 #한식 #음식 #식당 #정식 #한정식,0,0,1,0
제주기와,제주시 > 애월,#샌드위치 #감자튀김 #아메리카노 #레몬티 #레몬에이드 #반려동물동반_식당카페 #음식 #카페,0,0,4,0
제주기정떡,제주시 > 애월,#음식 #쑥떡 #송편,0,2,13,0
제주담한식뷔페 구좌송당,제주시 > 구좌,#정식 #한정식,0,0,17,0
제주도 고기국수 만세국수,제주시 > 제주시내,# 멸치국수 # 멸고국수 # 고기국밥,0,0,0,0
제주돈카츠 동문카츠,제주시 > 제주시내,# 돈까스 # 치즈까스 # 등심까스 # 안심까스,0,0,1,0
제주돔베고기집,제주시 > 제주시내,# 전복회 # 한치무침 # 육전 # 홍어,0,0,0,0
제주돔베막국수,제주시 > 한경,#맛있는제주만들기 #음식 #식당 #비빔막국수,0,0,7,0
제주등뼈가,제주시 > 제주시내,# 감자탕,0,0,0,0
제주디저트카페 공존,제주시 > 제주시내,# 야키소바샌드 # 갈레트 # 샥슈카,0,0,0,0
제주로운청해원,서귀포시 > 성산,# 갈치조림 # 고등어김치찜 # 옥돔구이 # 해물뚝배기,0,0,0,0
제주만주,제주시 > 애월,# 애월 #반려동물 #반려동물동반입장 #혼저옵서개 #반려동물동반_식당카페,0,0,3,0
제주머슴네,제주시 > 한림,#음식 #식당 #철판구이 #흑돼지 #아메리카노 #김밥 #주스,0,0,3,0
제주명품쑥보리빵,제주시 > 제주시내,# 찐빵,0,0,1,0
제주미담,제주시 > 제주시내,# 국밥 # 찹쌀순대 # 몸국 # 돔베고기 # 아강발 # 전복구이,0,0,0,0
제주베이통갈치구이,제주시 > 제주시내,#식당 #음식 #향토음식 #무장애관광,0,0,1,0
제주분식,제주시 > 제주시내,#음식 #떡볶이 #김밥 #해물라면 #돈까스 #라면 #식당 #칼국수 #만두칼국수 #해물칼국수 #돔베고기 #비빔면 #밀면 #돈가스,0,0,2,0
제주빵집,제주시 > 애월,# 바게트 # 케이크 # 스콘 # 쿠키 # 컵게이크 # 빵,0,0,2,0
제주샘주 영농협동조합,제주시 > 애월,#칵테일 만들기 체험 #토속주 #니모메술 #세우리술 #음식 #2023_관광10선_가을,0,0,10,0
제주서문수산,제주시 > 제주시내,#음식 #갈치회 #고등어회 #한치물회 #한치회 #광어회 #한치 #2022고메페스타 #럭셔리트래블인제주 #모둠회 #딱새우 #술 #사케 #후쿠쥬준마이긴죠 #매실주,0,0,9,0
제주선 더블랙,서귀포시 > 안덕,#제주식정찬,0,0,2,0
제주선채향,서귀포시 > 안덕,# 전복칼국수 # 전복죽 # 전복회,0,0,2,0
제주설심당 본점,제주시 > 제주시내,#빙수 #음식 #카페 #팥빙수 #과일빙수 #녹차팥빙수 #요거트빙수 #인절미빙수 #망고치즈빙수 #단팥죽 #호떡 #도넛 #아이스크림 #크로와상샌드위치 #케이크 #아메리카노 #에스프레소 #아포가토 #카페라떼 #카라멜마끼아또 #카페모카 #바닐라카페라떼 #초코라떼 #녹차라떼 #라떼 #차 #카모마일 #오미자차 #페퍼민트 #자몽차 #얼그레이 #밀크쉐이크 #쉐이크 #오미자에이드 #자몽에이드 #에이드 #스무디 #망고스무디 #블루베리요거트스무디 #요거트스무디,0,0,1,0
제주소담,서귀포시 > 서귀포시내,# 플라워카페 # 수제청에이드 # 스무디 # 파이 # 감귤주스,0,0,1,0
제주순풍해장국노형점,제주시 > 제주시내,#음식 #식당 #내장탕 #전복뚝배기 #묵은지고등어조림 #밀면 #고등어구이 #갈치조림 #흑돼지수육 #오겹살 #수육전골 #문어볶음 #김치전 #무장애관광,0,0,1,0
제주스,제주시 > 제주시내,#디저트 #한라봉주스 #감귤주스 #음식 #카페 #녹차라떼 #그린티프라페 #라떼 #아이스크림 #녹차아이스크림 #아메리카노 #카페라떼 #카페모카 #카라멜마끼아또 #블루베리주스 #망고주스 #키위주스,0,0,1,0
제주스럽닭서귀포올레점,서귀포시 > 서귀포시내,#반려동물동반입장 #혼저옵서개 #반려동물동반_식당카페,0,0,0,0
제주시새우리 제주점,제주시 > 제주시내,#음식 #식당 #딱새우 #김밥 #해물라면 #모둠튀김 #꼬막무침 #성게미역국 #에이드 #더치커피,0,0,4,0
제주신라호텔 히노데,서귀포시 > 중문,#럭셔리트래블인제주 #생선회 #스시 #생선조림 #도미조림 #샐러드 #회덮밥 #장어덮밥 #우동 #소바 #전복구이 #튀김 #음식,0,0,0,0
제주신화월드 F&B,서귀포시 > 안덕,#뷔페 #한식 #중식 #제주신화월드,0,0,2,0
제주신화월드 윤경양식당,서귀포시 > 안덕,#함박스테이크 #카레 #제주신화월드맛집 #음식 #식당 #제주신화월드 #돈가스 #생선까스 #흑돼지 #정식 #스테이크덮밥 #새우튀김 #치즈돈까스 #카레덮밥 #카레돈까스 #무장애관광,0,0,2,0
제주약수터 본점,서귀포시 > 서귀포시내,#호프 #음식 #식당 #술 #닭튀김 #피쉬&칩스 #수제소시지 #샐러드 #리코타치즈샐러드 #티라미수 #파스타 #라구파스타 #감자튀김,0,0,0,0
제주약수터 올레시장점,서귀포시 > 서귀포시내,#생맥주 #샘플러 #제주맥주맛집 #음식 #식당 #육포 #술,0,0,3,0
제주어멍통갈치,제주시 > 제주시내,# 전복 # 통문어 # 갈치회 # 고등어조림,0,0,0,0
제주에가면,제주시 > 제주시내,#오니기리 #음식 #식당 #안전여행스탬프 #보말칼국수 #보말죽 #왕만두 #무말랭이무침,0,0,2,0
제주영롱가,제주시 > 제주시내,# 돼지고기 # 한우 # 소고기,0,0,0,0
제주예찬,제주시 > 제주시내,# 갈치조림 # 간장게장 # 고등어구이,0,0,0,0
제주오누이,제주시 > 구좌,#전복돌솥밥 #회덮밥 #모듬물회 #갈치조림 #전복버터구이 #반려동물동반_식당카페 #음식 #식당,0,0,5,0
제주오일장반점 제주신화월드점,서귀포시 > 안덕,#짬뽕 #푸드코트 #음식 #식당 #제주신화월드 #쟁반짜장 #해물짬뽕 #탕수육 #삼선짬뽕 #백짬뽕 #새우볶음밥 #볶음밥 #군만두 #멘보샤 #칠리새우 #크림새우 #깐풍기 #짜장밥 #고추짬뽕 #나가사키짬뽕 #전복짬뽕 #무장애관광,0,0,0,0
제주와이너리,제주시 > 애월,#전통주 #제주감귤 #음식 #감귤,0,2,5,0
제주와함께라면,제주시 > 애월,#음식 #식당 #문어라면 #전복라면 #라면 #볶음밥 #부타동 #전복버터구이,0,0,1,0
제주운정이네,서귀포시 > 중문,# 전복 # 전복뚝배기 # 전복돌솥밥 # 성게미역국 # 갈치구이,0,0,1,0
제주은갈치김밥,제주시 > 제주시내,# 갈치김밥 # 한치김밥 # 전복컵밥 # 한치무침,0,0,0,0
제주의봄,서귀포시 > 서귀포시내,#인절미 #음식 #식당 #라떼 #아메리카노 #헤이즐넛 #카푸치노 #카페라떼 #무장애관광,0,0,1,0
제주인짬뽕,제주시 > 제주시내,#음식 #식당 #짜장면 #해물짬뽕 #짬뽕 #해물볶음밥 #볶음밥 #냉우동 #군만두 #칠리새우 #탕수육 #납작탕수육 #소고기숙주볶음 #짬뽕밥 #해물짬뽕밥 #죽엽청주 #술 #공부가주 #연태고량주 #고량주 #이과두주,0,0,1,0
제주정,제주시 > 제주시내,#왕갈비 #음식 #전복갈비탕 #무장애관광 #왕갈비탕 #매생이 #매운갈비찜 #전복갈비찜,0,0,1,0
제주정지,제주시 > 제주시내,#흑돼지수육 #정식 #향토음식 #용담 #갈치조림,0,0,0,0
제주착한닭강정,제주시 > 구좌,# 후라이드치킨 # 새우튀김,0,0,0,0
제주축협한우플라자,제주시 > 제주시내,#음식 #식당 #한우모듬 #치마살 #부채살 #살치살 #생갈비 #양념갈비 #꽃등심 #차돌박이 #등심 #무장애관광,0,0,1,0
제주침시술소바 (오로라식품),제주시 > 제주시내,#음식 #유부초밥 #냉소바 #우동 #새우튀김 #튀김소바 #튀김우동 #유부우동 #고로케,0,1,6,0
제주콩순옥,서귀포시 > 대정,#맛있는제주만들기 #음식 #식당 #맑은순두부 #해물뚝배기 #바지락순두부 #육개장순두부 #비지찌개 #두부찌개,0,0,4,0
